"seqname","location","trap","sizeclass","label","bodypart","nparts","plate_contents"
"RNMB_YHM_BS_P2_tag38_G12","Yuhuangmiao","FIT",6,"YHM_FIT6-5","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P2_tag38_H12","Yuhuangmiao","FIT",6,"YHM_FIT6-6","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A1","Yuhuangmiao","FIT",6,"YHM_FIT6-7","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B1","Yuhuangmiao","FIT",6,"YHM_FIT6-8","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C1","Yuhuangmiao","FIT",6,"YHM_FIT6-9","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D1","Yuhuangmiao","FIT",6,"YHM_FIT6-10","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E1","Yuhuangmiao","FIT",6,"YHM_FIT6-11","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F1","Yuhuangmiao","FIT",6,"YHM_FIT6-12","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G1","Yuhuangmiao","FIT",6,"YHM_FIT6-13","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H1","Yuhuangmiao","FIT",6,"YHM_FIT6-14","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A2","Yuhuangmiao","FIT",6,"YHM_FIT6-15","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B2","Yuhuangmiao","FIT",6,"YHM_FIT6-16","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C2","Yuhuangmiao","FIT",6,"YHM_FIT6-17","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D2","Yuhuangmiao","FIT",6,"YHM_FIT6-18","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E2","Yuhuangmiao","FIT",6,"YHM_FIT6-19","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F2","Yuhuangmiao","FIT",6,"YHM_FIT6-20","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G2","Yuhuangmiao","FIT",6,"YHM_FIT6-21","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H2","Yuhuangmiao","FIT",6,"YHM_FIT6-22","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A3","Yuhuangmiao","FIT",6,"YHM_FIT6-23","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B3","Yuhuangmiao","FIT",7,"YHM_FIT7-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C3","Yuhuangmiao","FIT",7,"YHM_FIT7-2","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D3","Yuhuangmiao","FIT",7,"YHM_FIT7-3","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E3","Yuhuangmiao","FIT",7,"YHM_FIT7-4","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F3","Yuhuangmiao","FIT",7,"YHM_FIT7-5","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G3","Yuhuangmiao","FIT",7,"YHM_FIT7-6","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H3","Yuhuangmiao","MT",5,"YHM_MT5-1_1","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A4","Yuhuangmiao","MT",5,"YHM_MT5-1_2","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B4","Yuhuangmiao","MT",5,"YHM_MT5-1_3","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C4","Yuhuangmiao","MT",5,"YHM_MT5-1_4","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D4","Yuhuangmiao","MT",5,"YHM_MT5-2_1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E4","Yuhuangmiao","MT",5,"YHM_MT5-2_2","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F4","Yuhuangmiao","MT",5,"YHM_MT5-2_3","whole body",15,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G4","Yuhuangmiao","MT",6,"YHM_MT6-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H4","Yuhuangmiao","MT",6,"YHM_MT6-2","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A5","Yuhuangmiao","MT",6,"YHM_MT6-3","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B5","Yuhuangmiao","MT",6,"YHM_MT6-4","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C5","Yuhuangmiao","MT",6,"YHM_MT6-5","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D5","Yuhuangmiao","MT",6,"YHM_MT6-6","whole body",42,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E5","Yuhuangmiao","MT",7,"YHM_MT7-1","whole body",19,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F5","Yuhuangmiao","L/N",5,"YHM_L/N5-1_1","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G5","Yuhuangmiao","L/N",5,"YHM_L/N5-1_2","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H5","Yuhuangmiao","L/N",5,"YHM_L/N5-1_3","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A6","Yuhuangmiao","L/N",5,"YHM_L/N5-1_4","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B6","Yuhuangmiao","L/N",5,"YHM_L/N5-1_5","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C6","Yuhuangmiao","L/N",5,"YHM_L/N5-1_6","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D6","Yuhuangmiao","L/N",5,"YHM_L/N5-1_7","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E6","Yuhuangmiao","L/N",5,"YHM_L/N5-2_2","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F6","Yuhuangmiao","L/N",5,"YHM_L/N5-2_1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G6","Yuhuangmiao","L/N",6,"YHM_L/N6-2_1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H6","Yuhuangmiao","L/N",5,"YHM_L/N5-2_3","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A7","Yuhuangmiao","L/N",5,"YHM_L/N5-2_4","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B7","Yuhuangmiao","L/N",5,"YHM_L/N5-2_5","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C7","Yuhuangmiao","L/N",6,"YHM_L/N6-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D7","Yuhuangmiao","L/N",6,"YHM_L/N6-3","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E7","Yuhuangmiao","L/N",6,"YHM_L/N6-4","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F7","Yuhuangmiao","L/N",6,"YHM_L/N6-5","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G7","Yuhuangmiao","L/N",6,"YHM_L/N6-6","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H7","Yuhuangmiao","L/N",6,"YHM_L/N6-7","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A8","Yuhuangmiao","L/N",6,"YHM_L/N6-8","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B8","Yuhuangmiao","L/N",6,"YHM_L/N6-9","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C8","Yuhuangmiao","L/N",6,"YHM_L/N6-10","whole body",42,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D8","Yuhuangmiao","L/N",6,"YHM_L/N7-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E8","Meicity","pit",7,"YHM_pit7-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F8","Meicity","pit",6,"YHM_pit6-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G8","Meicity","pit",5,"YHM_pit5-1","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H8","Meicity","FIT",5,"HPS_FIT5_2_2","whole body",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A9","Meicity","MT",4,"HPS_MT4_2_3","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B9","Meicity","MT",4,"HPS_MT4_2_4","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C9","Meicity","pit",1,"HPS_pit1-1","leg",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D9","Meicity","pit",1,"HPS_pit1-2","leg",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E9","Meicity","pit",1,"HPS_pit1-3","leg",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F9","Meicity","pit",1,"HPS_pit1-4","leg",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G9","Meicity","pit",1,"HPS_pit1-5","leg",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H9","Meicity","pit",2,"HPS_pit2-1","leg",100,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A10","Meicity","pit",2,"HPS_pit2-2","leg",100,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B10","Meicity","pit",3,"HPS_pit3-1","leg",150,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C10","Meicity","pit",3,"HPS_pit3-2","leg",151,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D10","Meicity","pit",3,"HPS_pit3-3","leg",152,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E10","Meicity","pit",4,"HPS_pit4-1_1","head",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F10","Meicity","pit",4,"HPS_pit4-1_2","head",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G10","Meicity","pit",4,"HPS_pit4-2_1","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H10","Meicity","pit",4,"HPS_pit4-2_2","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A11","Meicity","pit",4,"HPS_pit4-2_3","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B11","Meicity","pit",4,"HPS_pit4-2_4","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C11","Meicity","pit",4,"HPS_pit4-2_5","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D11","Meicity","pit",4,"HPS_pit4-2_6","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E11","Meicity","pit",4,"HPS_pit4-2_7","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F11","Meicity","pit",4,"HPS_pit4-2_8","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G11","Meicity","pit",4,"HPS_pit4-2_9","head and thorax",50,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H11","Meicity","FIT",5,"HPS_FIT5-1_1","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_A12","Meicity","FIT",5,"HPS_FIT5-1_2","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_B12","Meicity","FIT",5,"HPS_FIT5-1_3","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_C12","Meicity","FIT",5,"HPS_FIT5-1_4","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_D12","Meicity","FIT",5,"HPS_FIT5-1_5","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_E12","Meicity","FIT",5,"HPS_FIT5-1_6","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_F12","Meicity","FIT",5,"HPS_FIT5-1_7","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_G12","Meicity","FIT",5,"HPS_FIT5-1_8","whole body",25,"YHM samples only"
"RNMB_YHM_BS_P3_tag53_H12","Meicity","FIT",5,"HPS_FIT5-2_1","whole body",50,"YHM samples only"
"RNMB_Mix_BS_PIX_tag34_A1","Meicity","pit",6,"HPS-pit6_1","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B1","Meicity","pit",5,"HPS-pit5_2","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C1","Meicity","pit",5,"HPS-pit5_3","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D1","Meicity","pit",5,"HPS-pit5_4","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E1","Meicity","pit",5,"HPS-pit5_5","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F1","Meicity","pit",5,"HPS-pit5_6","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G1","Meicity","pit",5,"HPS-pit5_7","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H1","Meicity","pit",5,"HPS-pit5_8","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A2","Meicity","pit",5,"HPS-pit5_9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B2","Fengcity","FIT",5,"FX_FIT5-3_56","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C2","Fengcity","FIT",5,"FX_FIT5-3_57","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D2","Fengcity","FIT",5,"FX_FIT5-3_58","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E2","Fengcity","FIT",5,"FX_FIT5-3_59","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F2","Fengcity","FIT",5,"FX_FIT5-3_60","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G2","Fengcity","FIT",5,"FX_FIT5-3_61","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H2","Fengcity","FIT",5,"FX_FIT5-3_62","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A3","Fengcity","FIT",5,"FX_FIT5-3_63","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B3","Fengcity","FIT",5,"FX_FIT5-3_64","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C3","Fengcity","FIT",5,"FX_FIT5-3_65","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D3","Fengcity","FIT",5,"FX_FIT5-3_66","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E3","Fengcity","FIT",3,"FX_FIT3-2_3","leg ",150,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F3","Fengcity","FIT",4,"FX_FIT4-1_17","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G3","Fengcity","FIT",4,"FX_FIT4-1_33","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H3","Fengcity","FIT",4,"FX_FIT4-2_10","head and thorax",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A4","Fengcity","FIT",4,"FX_FIT4-3_17","head and thorax",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B4","Fengcity","FIT",4,"FX_FIT4-1_21","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C4","Fengcity","FIT",4,"FX_FIT4-2_14","head and thorax",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D4","Fengcity","FIT",4,"FX_FIT4-3_14","head and thorax",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E4","Fengcity","FIT",5,"FX_FIT5-5","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F4","Fengcity","FIT",5,"FX_FIT5-13","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G4","Fengcity","FIT",4,"FX_FIT4-1_1","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H4","Fengcity","FIT",5,"FX_FIT5-24","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A5","Fengcity","FIT",6,"FX_FIT6-6","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B5","Fengcity","FIT",6,"FX_FIT6-19","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C5","Fengcity","MT",6,"FX_MT6-8","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D5","Fengcity","MT",6,"FX_MT6-9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E5","Fengcity","FIT",4,"FX_FIT4-1_2","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F5","Fengcity","FIT",4,"FX_FIT4-1_34","head",25,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G5","Fengcity","FIT",4,"FX_FIT4-2_2","head and thorax",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H5","Fengcity","FIT",6,"FX_FIT6-1","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A6","Fengcity","FIT",7,"FX_FIT7-8","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B6","Fengcity","FIT",3,"FX_FIT3-2_26","leg",150,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C6","Fengcity","FIT",7,"FX_FIT7-3","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D6","Fengcity","FIT",7,"FX_FIT7-7","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E6","Yuhuangmiao","FIT",6,"YHM_FIT6-9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F6","Yuhuangmiao","FIT",6,"YHM_FIT6-9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G6","Yuhuangmiao","FIT",6,"YHM_FIT6-9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H6","Yuhuangmiao","FIT",6,"YHM_FIT6-9","whole body",50,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A7","Fengcity","all",5,"FXpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B7","Fengcity","all",5,"Fxpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C7","Foping","all",5,"FPpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D7","Foping","all",5,"FPpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E7","Meicity","all",5,"HPSpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_F7","Meicity","all",5,"HPSpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_G7","Yuhuangmiao","all",5,"YHMpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_H7","Yuhuangmiao","all",5,"YHMpool","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_A8","Foursites","all",5,"pool1","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_B8","Foursites","all",5,"pool1","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_C8","Foursites","all",5,"pool2","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_D8","Foursites","all",5,"pool2","whole body",NA,"Samples from multiple sources samples only"
"RNMB_Mix_BS_PIX_tag34_E8","Foursites","all",5,"pool1+2","whole body",NA,"Samples from multiple sources samples only"
"RNMB1_FXBSP1_tag08_A1","Feng city","FIT",1,"FX_FIT1-1_3 ","leg",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_A10","Feng city","FIT",4,"FX_FIT4-3_1","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_A11","Feng city","FIT",4,"FX_FIT4-3_9","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_A12","Feng city","FIT",4,"FX_FIT4-3_17","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_A2","Feng city","FIT",3,"FX_FIT3-2_3 ","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_A3","Feng city","FIT",3,"FX_FIT3-2_11","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_A4","Feng city","FIT",3,"FX_FIT4-1_9","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_A5","Feng city","FIT",3,"FX_FIT4-1_17","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_A6","Feng city","FIT",3,"FX_FIT4-1_25","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_A7","Feng city","FIT",3,"FX_FIT4-1_33","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_A8","Feng city","FIT",4,"FX_FIT4-2_10","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_A9","Feng city","FIT",4,"FX_FIT4-2_18","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B1","Feng city","FIT",1,"FX_FIT1-1_4","leg",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_B10","Feng city","FIT",4,"FX_FIT4-3_2","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B11","Feng city","FIT",4,"FX_FIT4-3_10","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B12","Feng city","FIT",4,"FX_FIT4-3_20","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B2","Feng city","FIT",3,"FX_FIT3-2_4","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_B3","Feng city","FIT",3,"FX_FIT3-2_12","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_B4","Feng city","FIT",3,"FX_FIT4-1_10","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_B5","Feng city","FIT",3,"FX_FIT4-1_18","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_B6","Feng city","FIT",3,"FX_FIT4-1_26","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_B7","Feng city","FIT",4,"FX_FIT4-2_3","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B8","Feng city","FIT",4,"FX_FIT4-2_11","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_B9","Feng city","FIT",4,"FX_FIT4-2_19","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C1","Feng city","FIT",1,"FX_FIT1-2_3","leg",10,"Feng samples only"
"RNMB1_FXBSP1_tag08_C10","Feng city","FIT",4,"FX_FIT4-3_3","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C11","Feng city","FIT",4,"FX_FIT4-3_11","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C12","Feng city","FIT",4,"FX_FIT4-3_21","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C2","Feng city","FIT",3,"FX_FIT3-2_5 ","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_C3","Feng city","FIT",3,"FX_FIT4-1_3","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_C4","Feng city","FIT",3,"FX_FIT4-1_11","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_C5","Feng city","FIT",3,"FX_FIT4-1_19","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_C6","Feng city","FIT",3,"FX_FIT4-1_27","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_C7","Feng city","FIT",4,"FX_FIT4-2_4","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C8","Feng city","FIT",4,"FX_FIT4-2_12","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_C9","Feng city","FIT",4,"FX_FIT4-2_20","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D1","Feng city","FIT",2,"FX_FIT2-2_3 ","leg",100,"Feng samples only"
"RNMB1_FXBSP1_tag08_D10","Feng city","FIT",4,"FX_FIT4-3_4","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D11","Feng city","FIT",4,"FX_FIT4-3_12","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D12","Feng city","FIT",4,"FX_FIT4-3_22","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D2","Feng city","FIT",3,"FX_FIT3-2_6","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_D3","Feng city","FIT",3,"FX_FIT4-1_4","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_D4","Feng city","FIT",3,"FX_FIT4-1_12","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_D5","Feng city","FIT",3,"FX_FIT4-1_20","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_D6","Feng city","FIT",3,"FX_FIT4-1_28","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_D7","Feng city","FIT",4,"FX_FIT4-2_5","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D8","Feng city","FIT",4,"FX_FIT4-2_13","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_D9","Feng city","FIT",4,"FX_FIT4-2_21","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E1","Feng city","FIT",2,"FX_FIT2-2_4","leg",100,"Feng samples only"
"RNMB1_FXBSP1_tag08_E10","Feng city","FIT",4,"FX_FIT4-3_5","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E11","Feng city","FIT",4,"FX_FIT4-3_13","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E12","Feng city","FIT",4,"FX_FIT4-3_23","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E2","Feng city","FIT",3,"FX_FIT3-2_7","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_E3","Feng city","FIT",3,"FX_FIT4-1_5","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_E4","Feng city","FIT",3,"FX_FIT4-1_13","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_E5","Feng city","FIT",3,"FX_FIT4-1_21","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_E6","Feng city","FIT",3,"FX_FIT4-1_29","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_E7","Feng city","FIT",4,"FX_FIT4-2_6","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E8","Feng city","FIT",4,"FX_FIT4-2_14","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_E9","Feng city","FIT",4,"FX_FIT4-2_22","head",50,"Feng samples only"
