name,freq,length,stop_codon,chime
uniq30200,1,418,0,False
uniq30201,1,418,0,False
uniq30202,1,418,0,False
uniq30203,1,418,0,False
uniq30204,1,417,2,False
uniq30205,1,418,0,False
uniq30206,1,418,0,False
uniq30207,1,418,0,False
uniq30208,1,417,2,False
uniq30209,1,418,0,False
uniq30210,1,418,0,False
uniq30211,1,418,0,False
uniq30212,1,417,3,False
uniq30213,1,418,0,False
uniq30214,1,418,0,False
uniq30215,1,418,0,False
uniq30216,1,145,0,False
uniq30217,1,418,0,False
uniq30218,1,418,0,False
uniq30219,1,418,0,False
uniq30220,1,415,0,False
uniq30221,1,418,0,False
uniq30222,1,418,0,False
uniq30223,1,84,1,False
uniq30224,1,418,0,False
uniq30225,1,418,0,False
uniq30226,1,417,0,False
uniq30227,1,418,0,False
uniq30228,1,418,0,False
uniq30229,1,357,0,False
uniq30230,1,418,0,False
uniq30231,1,415,3,False
uniq30232,1,418,0,False
uniq30233,1,418,0,False
uniq30234,1,418,0,False
uniq30235,1,418,0,False
uniq30236,1,418,0,False
uniq30237,1,419,0,False
uniq30238,1,418,0,False
uniq30239,1,418,0,False
uniq30240,1,418,0,False
uniq30241,1,418,0,False
uniq30242,1,418,0,False
uniq30243,1,433,0,False
uniq30244,1,418,0,False
uniq30245,1,418,0,False
uniq30246,1,418,0,False
uniq30247,1,418,0,False
uniq30248,1,418,0,False
uniq30249,1,117,1,False
uniq30250,1,418,0,False
uniq30251,1,418,0,False
uniq30252,1,418,0,False
uniq30253,1,418,0,False
uniq30254,1,418,0,False
uniq30255,1,418,0,False
uniq30256,1,418,0,False
uniq30257,1,418,0,False
uniq30258,1,418,0,False
uniq30259,1,418,0,False
uniq30260,1,145,0,False
uniq30261,1,418,0,False
uniq30262,1,418,0,False
uniq30263,1,418,0,False
uniq30264,1,418,0,False
uniq30265,1,418,0,False
uniq30266,1,418,0,False
uniq30267,1,418,0,False
uniq30268,1,418,0,False
uniq30269,1,418,0,False
uniq30270,1,418,0,False
uniq30271,1,418,0,False
uniq30272,1,418,0,False
uniq30273,1,418,0,False
uniq30274,1,418,0,False
uniq30275,1,418,0,False
uniq30276,1,339,0,False
uniq30277,1,418,0,False
uniq30278,1,55,0,False
uniq30279,1,419,0,False
uniq30280,1,418,0,False
uniq30281,1,418,0,False
uniq30282,1,418,0,False
uniq30283,1,418,0,False
uniq30284,1,418,0,False
uniq30285,1,418,0,False
uniq30286,1,418,0,False
uniq30287,1,418,0,False
uniq30288,1,418,0,False
uniq30289,1,418,0,False
uniq30290,1,418,0,True
uniq30291,1,430,0,False
uniq30292,1,418,0,False
uniq30293,1,418,0,False
uniq30294,1,418,0,False
uniq30295,1,418,0,False
uniq30296,1,418,0,False
uniq30297,1,418,0,False
uniq30298,1,418,0,False
uniq30299,1,419,0,False
uniq30300,1,418,0,False
uniq30301,1,418,0,False
uniq30302,1,418,0,False
uniq30303,1,418,0,False
uniq30304,1,418,0,False
uniq30305,1,418,0,False
uniq30306,1,418,0,False
uniq30307,1,418,0,False
uniq30308,1,418,0,False
uniq30309,1,418,0,False
uniq30310,1,418,0,False
uniq30311,1,418,0,False
uniq30312,1,418,0,False
uniq30313,1,418,0,False
uniq30314,1,418,0,True
uniq30315,1,418,0,False
uniq30316,1,418,0,False
uniq30317,1,418,0,False
uniq30318,1,418,0,False
uniq30319,1,418,0,False
uniq30320,1,418,0,False
uniq30321,1,418,0,False
uniq30322,1,418,0,False
uniq30323,1,418,0,False
uniq30324,1,418,0,False
uniq30325,1,415,0,False
uniq30326,1,418,0,False
uniq30327,1,418,0,False
uniq30328,1,418,0,False
uniq30329,1,418,0,False
uniq30330,1,418,0,False
uniq30331,1,418,0,False
uniq30332,1,418,0,False
uniq30333,1,418,0,False
uniq30334,1,418,0,False
uniq30335,1,418,0,False
uniq30336,1,418,0,False
uniq30337,1,418,0,False
uniq30338,1,418,0,False
uniq30339,1,418,0,False
uniq30340,1,418,0,False
uniq30341,1,418,0,False
uniq30342,1,418,0,False
uniq30343,1,418,0,False
uniq30344,1,418,0,False
uniq30345,1,418,0,False
uniq30346,1,418,0,False
uniq30347,1,418,0,False
uniq30348,1,67,0,False
uniq30349,1,418,0,False
uniq30350,1,418,0,False
uniq30351,1,418,1,False
uniq30352,1,418,1,False
uniq30353,1,418,0,False
uniq30354,1,418,0,False
uniq30355,1,418,0,False
uniq30356,1,418,0,False
uniq30357,1,418,0,False
uniq30358,1,417,2,False
uniq30359,1,418,0,False
uniq30360,1,145,0,False
uniq30361,1,417,3,False
uniq30362,1,418,0,False
uniq30363,1,418,0,False
uniq30364,1,418,0,False
uniq30365,1,418,0,False
uniq30366,1,418,0,False
uniq30367,1,418,0,False
uniq30368,1,418,0,False
uniq30369,1,416,1,False
uniq30370,1,418,0,False
uniq30371,1,388,4,False
uniq30372,1,418,0,False
uniq30373,1,418,0,False
uniq30374,1,430,0,False
uniq30375,1,418,0,False
uniq30376,1,418,0,False
uniq30377,1,71,0,False
uniq30378,1,418,0,False
uniq30379,1,418,0,False
uniq30380,1,418,0,False
uniq30381,1,418,0,False
uniq30382,1,418,0,False
uniq30383,1,418,0,False
uniq30384,1,418,0,False
uniq30385,1,418,0,False
uniq30386,1,418,0,False
uniq30387,1,418,1,False
uniq30388,1,418,0,False
uniq30389,1,417,3,False
uniq30390,1,278,2,False
uniq30391,1,418,0,False
uniq30392,1,418,0,False
uniq30393,1,418,0,False
uniq30394,1,418,0,False
uniq30395,1,418,0,False
uniq30396,1,418,0,False
uniq30397,1,418,0,False
uniq30398,1,418,0,False
uniq30399,1,418,0,False
uniq30400,1,407,1,False
uniq30401,1,418,0,False
uniq30402,1,418,0,False
uniq30403,1,418,0,False
uniq30404,1,418,0,False
uniq30405,1,418,0,False
uniq30406,1,418,0,False
uniq30407,1,418,0,False
uniq30408,1,418,0,False
uniq30409,1,418,0,False
uniq30410,1,418,0,False
uniq30411,1,418,0,False
uniq30412,1,418,0,True
uniq30413,1,418,0,False
uniq30414,1,418,0,False
uniq30415,1,412,0,False
uniq30416,1,418,0,False
uniq30417,1,417,1,False
uniq30418,1,418,0,False
uniq30419,1,418,0,False
uniq30420,1,418,0,False
uniq30421,1,418,0,False
uniq30422,1,418,0,False
uniq30423,1,418,0,False
uniq30424,1,418,0,False
uniq30425,1,418,0,False
uniq30426,1,417,2,False
uniq30427,1,418,0,False
uniq30428,1,418,1,False
uniq30429,1,418,0,False
uniq30430,1,418,0,False
uniq30431,1,418,1,False
uniq30432,1,418,0,False
uniq30433,1,418,0,False
uniq30434,1,418,0,False
uniq30435,1,418,0,False
uniq30436,1,418,0,False
uniq30437,1,418,0,False
uniq30438,1,418,0,False
uniq30439,1,418,0,True
uniq30440,1,418,0,False
uniq30441,1,418,0,False
uniq30442,1,418,0,False
uniq30443,1,418,0,False
uniq30444,1,418,0,False
uniq30445,1,418,0,False
uniq30446,1,417,0,False
uniq30447,1,418,0,False
uniq30448,1,418,0,False
uniq30449,1,418,0,False
uniq30450,1,278,2,False
uniq30451,1,418,0,False
uniq30452,1,418,0,False
uniq30453,1,418,0,False
uniq30454,1,418,0,False
uniq30455,1,418,0,False
uniq30456,1,418,1,False
uniq30457,1,418,0,False
uniq30458,1,418,0,False
uniq30459,1,323,0,False
uniq30460,1,418,0,False
uniq30461,1,418,0,False
uniq30462,1,418,0,False
uniq30463,1,418,0,False
uniq30464,1,418,0,False
uniq30465,1,418,0,False
uniq30466,1,145,0,False
uniq30467,1,418,0,False
uniq30468,1,416,1,False
uniq30469,1,418,0,False
uniq30470,1,418,0,False
uniq30471,1,418,0,False
uniq30472,1,418,0,False
uniq30473,1,418,0,False
uniq30474,1,145,0,False
uniq30475,1,418,0,False
uniq30476,1,417,0,False
uniq30477,1,418,0,False
uniq30478,1,417,0,False
uniq30479,1,418,0,False
uniq30480,1,418,0,False
uniq30481,1,418,0,False
uniq30482,1,417,0,False
uniq30483,1,418,0,False
uniq30484,1,132,1,False
uniq30485,1,418,0,False
uniq30486,1,418,0,False
uniq30487,1,418,0,False
uniq30488,1,418,0,False
uniq30489,1,418,0,False
uniq30490,1,418,0,False
uniq30491,1,418,0,False
uniq30492,1,418,0,False
uniq30493,1,418,0,False
uniq30494,1,417,3,False
uniq30495,1,418,0,False
uniq30496,1,418,0,False
uniq30497,1,418,0,False
uniq30498,1,417,3,False
uniq30499,1,418,0,False
uniq30500,1,418,0,False
uniq30501,1,418,0,False
uniq30502,1,138,1,False
uniq30503,1,418,0,False
uniq30504,1,418,0,False
uniq30505,1,418,0,False
uniq30506,1,323,0,False
uniq30507,1,418,0,False
uniq30508,1,418,0,False
uniq30509,1,418,0,False
uniq30510,1,418,0,False
uniq30511,1,418,0,False
uniq30512,1,418,0,False
uniq30513,1,418,0,False
uniq30514,1,418,0,False
uniq30515,1,145,0,False
uniq30516,1,418,0,False
uniq30517,1,417,2,False
uniq30518,1,417,3,False
uniq30519,1,418,0,False
uniq30520,1,418,0,False
uniq30521,1,418,0,False
uniq30522,1,418,1,False
uniq30523,1,418,0,False
uniq30524,1,418,0,False
uniq30525,1,418,0,False
uniq30526,1,418,0,False
uniq30527,1,418,0,False
uniq30528,1,417,1,False
uniq30529,1,418,0,False
uniq30530,1,145,0,False
uniq30531,1,418,0,False
uniq30532,1,418,0,False
uniq30533,1,418,0,False
uniq30534,1,418,0,False
uniq30535,1,418,0,False
uniq30536,1,418,0,False
uniq30537,1,418,0,False
uniq30538,1,418,0,False
uniq30539,1,418,0,False
uniq30540,1,418,0,False
uniq30541,1,417,0,False
uniq30542,1,418,0,False
uniq30543,1,418,0,False
uniq30544,1,418,0,False
uniq30545,1,418,1,False
uniq30546,1,418,0,False
uniq30547,1,419,0,False
uniq30548,1,420,4,False
uniq30549,1,418,0,False
uniq30550,1,418,0,False
uniq30551,1,418,0,False
uniq30552,1,418,0,False
uniq30553,1,418,0,False
uniq30554,1,418,0,False
uniq30555,1,418,0,False
uniq30556,1,418,0,False
uniq30557,1,418,0,False
uniq30558,1,418,0,False
uniq30559,1,418,0,False
uniq30560,1,418,0,False
uniq30561,1,418,0,False
uniq30562,1,418,0,False
uniq30563,1,418,0,False
uniq30564,1,418,0,False
uniq30565,1,418,0,False
uniq30566,1,418,1,False
uniq30567,1,418,0,False
uniq30568,1,418,0,False
uniq30569,1,418,0,False
uniq30570,1,418,0,False
uniq30571,1,418,0,False
uniq30572,1,418,0,False
uniq30573,1,418,0,False
uniq30574,1,418,0,False
uniq30575,1,418,0,False
uniq30576,1,418,0,False
uniq30577,1,418,0,False
uniq30578,1,418,0,False
uniq30579,1,418,1,False
uniq30580,1,75,0,False
uniq30581,1,124,1,False
uniq30582,1,418,0,False
uniq30583,1,418,0,False
uniq30584,1,418,0,False
uniq30585,1,418,1,False
uniq30586,1,418,0,False
uniq30587,1,418,0,False
uniq30588,1,412,0,False
uniq30589,1,418,0,False
uniq30590,1,418,0,False
uniq30591,1,418,0,False
uniq30592,1,418,0,False
uniq30593,1,418,0,False
uniq30594,1,418,0,False
uniq30595,1,418,0,False
uniq30596,1,418,0,False
uniq30597,1,418,0,False
uniq30598,1,418,0,False
uniq30599,1,418,0,False
uniq30600,1,418,0,False
uniq30601,1,418,0,False
uniq30602,1,418,0,False
uniq30603,1,417,1,False
uniq30604,1,418,0,False
uniq30605,1,418,0,False
uniq30606,1,418,0,False
uniq30607,1,418,0,False
uniq30608,1,242,0,False
uniq30609,1,418,0,False
uniq30610,1,418,0,False
uniq30611,1,427,0,False
uniq30612,1,328,2,False
uniq30613,1,418,0,False
uniq30614,1,418,0,False
uniq30615,1,418,0,False
uniq30616,1,418,0,False
uniq30617,1,418,0,True
uniq30618,1,418,0,False
uniq30619,1,418,0,False
uniq30620,1,418,0,False
uniq30621,1,418,0,False
uniq30622,1,148,1,False
uniq30623,1,64,0,False
uniq30624,1,418,0,False
uniq30625,1,418,0,False
uniq30626,1,418,0,False
uniq30627,1,418,0,False
uniq30628,1,361,0,False
uniq30629,1,418,0,False
uniq30630,1,418,0,False
uniq30631,1,418,0,False
uniq30632,1,417,1,False
uniq30633,1,418,0,False
uniq30634,1,418,0,False
uniq30635,1,418,0,False
uniq30636,1,418,0,False
uniq30637,1,418,0,False
uniq30638,1,430,0,False
uniq30639,1,418,0,False
uniq30640,1,418,0,False
uniq30641,1,418,0,False
uniq30642,1,418,0,False
uniq30643,1,418,0,False
uniq30644,1,415,0,False
uniq30645,1,418,0,False
uniq30646,1,418,0,False
uniq30647,1,229,0,False
uniq30648,1,415,0,False
uniq30649,1,418,0,False
uniq30650,1,418,0,False
uniq30651,1,418,0,False
uniq30652,1,418,0,False
uniq30653,1,418,0,False
uniq30654,1,418,0,False
uniq30655,1,60,0,False
uniq30656,1,418,0,False
uniq30657,1,418,0,False
uniq30658,1,418,0,False
uniq30659,1,418,0,False
uniq30660,1,418,0,False
uniq30661,1,418,0,False
uniq30662,1,418,0,False
uniq30663,1,418,0,False
uniq30664,1,418,0,False
uniq30665,1,418,0,False
uniq30666,1,418,0,False
uniq30667,1,418,0,False
uniq30668,1,418,0,False
uniq30669,1,418,0,False
uniq30670,1,418,0,False
uniq30671,1,418,0,False
uniq30672,1,224,0,False
uniq30673,1,418,0,False
uniq30674,1,418,0,False
uniq30675,1,418,0,False
uniq30676,1,418,0,False
uniq30677,1,418,0,False
uniq30678,1,418,0,False
uniq30679,1,418,0,False
uniq30680,1,128,1,False
uniq30681,1,418,0,False
uniq30682,1,418,0,False
uniq30683,1,418,0,False
uniq30684,1,418,0,False
uniq30685,1,417,1,False
uniq30686,1,418,0,False
uniq30687,1,418,0,False
uniq30688,1,418,0,False
uniq30689,1,418,0,False
uniq30690,1,418,0,False
uniq30691,1,418,0,False
uniq30692,1,418,0,False
uniq30693,1,418,1,False
uniq30694,1,418,0,False
uniq30695,1,418,0,False
uniq30696,1,418,0,False
uniq30697,1,418,0,False
uniq30698,1,418,0,False
uniq30699,1,418,0,False
uniq30700,1,418,0,False
uniq30701,1,418,0,False
uniq30702,1,418,0,False
uniq30703,1,415,0,False
uniq30704,1,418,0,False
uniq30705,1,418,0,False
uniq30706,1,418,0,False
uniq30707,1,418,0,False
uniq30708,1,418,0,False
uniq30709,1,418,0,False
uniq30710,1,418,0,False
uniq30711,1,418,0,False
uniq30712,1,418,0,False
uniq30713,1,417,0,False
uniq30714,1,418,0,False
uniq30715,1,418,0,False
uniq30716,1,418,0,False
uniq30717,1,418,0,False
uniq30718,1,418,0,False
uniq30719,1,418,0,False
uniq30720,1,418,0,False
uniq30721,1,418,0,False
uniq30722,1,418,0,False
uniq30723,1,317,0,False
uniq30724,1,418,0,False
uniq30725,1,418,0,False
uniq30726,1,418,0,False
uniq30727,1,418,0,False
uniq30728,1,192,0,False
uniq30729,1,418,0,False
uniq30730,1,418,0,False
uniq30731,1,418,0,False
uniq30732,1,418,0,False
uniq30733,1,416,1,False
uniq30734,1,418,0,False
uniq30735,1,418,0,False
uniq30736,1,278,2,False
uniq30737,1,404,1,False
uniq30738,1,418,0,False
uniq30739,1,418,0,False
uniq30740,1,417,1,False
uniq30741,1,419,0,False
uniq30742,1,418,0,False
uniq30743,1,418,0,False
uniq30744,1,418,0,False
uniq30745,1,418,0,False
uniq30746,1,418,0,False
uniq30747,1,418,0,False
uniq30748,1,418,0,False
uniq30749,1,418,0,False
uniq30750,1,418,0,False
uniq30751,1,418,0,False
uniq30752,1,418,0,False
uniq30753,1,418,0,False
uniq30754,1,418,0,False
uniq30755,1,418,0,False
uniq30756,1,418,0,False
uniq30757,1,418,0,False
uniq30758,1,301,0,False
uniq30759,1,418,0,False
uniq30760,1,418,0,False
uniq30761,1,418,0,False
uniq30762,1,418,0,False
uniq30763,1,418,0,False
uniq30764,1,418,0,False
uniq30765,1,418,0,False
uniq30766,1,418,0,False
uniq30767,1,418,0,False
uniq30768,1,432,0,False
uniq30769,1,418,0,False
uniq30770,1,418,0,False
uniq30771,1,418,0,False
uniq30772,1,418,0,False
uniq30773,1,418,0,False
uniq30774,1,418,0,False
uniq30775,1,418,0,False
uniq30776,1,418,0,False
uniq30777,1,74,0,False
uniq30778,1,418,0,False
uniq30779,1,418,0,False
uniq30780,1,418,0,False
uniq30781,1,418,0,False
uniq30782,1,418,0,False
uniq30783,1,417,1,False
uniq30784,1,418,0,False
uniq30785,1,418,0,False
uniq30786,1,418,0,False
uniq30787,1,418,0,True
uniq30788,1,418,0,False
uniq30789,1,418,0,False
uniq30790,1,418,0,False
uniq30791,1,418,0,False
uniq30792,1,418,0,False
uniq30793,1,418,0,False
uniq30794,1,418,0,False
uniq30795,1,418,0,False
uniq30796,1,418,0,False
uniq30797,1,418,0,False
uniq30798,1,418,0,False
uniq30799,1,418,0,False
uniq30800,1,418,0,False
uniq30801,1,418,0,False
uniq30802,1,418,0,False
uniq30803,1,418,0,False
uniq30804,1,418,0,False
uniq30805,1,418,0,False
uniq30806,1,418,0,False
uniq30807,1,418,0,False
uniq30808,1,418,0,False
uniq30809,1,418,0,False
uniq30810,1,418,0,False
uniq30811,1,417,1,False
uniq30812,1,418,0,False
uniq30813,1,418,0,True
uniq30814,1,418,0,False
uniq30815,1,241,2,False
uniq30816,1,418,0,False
uniq30817,1,418,0,False
uniq30818,1,418,0,False
uniq30819,1,418,0,False
uniq30820,1,418,0,False
uniq30821,1,418,2,False
uniq30822,1,418,0,False
uniq30823,1,418,0,False
uniq30824,1,418,0,False
uniq30825,1,418,0,False
uniq30826,1,418,0,False
uniq30827,1,416,0,False
uniq30828,1,418,0,False
uniq30829,1,418,0,False
uniq30830,1,418,0,False
uniq30831,1,418,0,False
uniq30832,1,418,0,False
uniq30833,1,418,0,False
uniq30834,1,418,0,False
uniq30835,1,418,0,False
uniq30836,1,418,0,False
uniq30837,1,418,0,False
uniq30838,1,418,0,False
uniq30839,1,418,0,False
uniq30840,1,418,0,False
uniq30841,1,418,0,False
uniq30842,1,418,0,False
uniq30843,1,418,0,False
uniq30844,1,418,0,False
uniq30845,1,418,0,False
uniq30846,1,418,0,False
uniq30847,1,418,0,False
uniq30848,1,418,0,False
uniq30849,1,418,0,False
uniq30850,1,418,0,False
uniq30851,1,405,1,False
uniq30852,1,418,0,False
uniq30853,1,418,0,False
uniq30854,1,418,0,False
uniq30855,1,418,0,False
uniq30856,1,418,0,False
uniq30857,1,417,1,False
uniq30858,1,418,0,False
uniq30859,1,418,0,False
uniq30860,1,418,0,False
uniq30861,1,414,1,False
uniq30862,1,430,0,False
uniq30863,1,418,0,False
uniq30864,1,418,0,False
uniq30865,1,418,0,False
uniq30866,1,418,0,True
uniq30867,1,418,0,False
uniq30868,1,418,0,False
uniq30869,1,418,0,False
uniq30870,1,418,0,False
uniq30871,1,418,0,False
uniq30872,1,418,0,False
uniq30873,1,418,0,False
uniq30874,1,323,0,False
uniq30875,1,418,0,False
uniq30876,1,418,0,False
uniq30877,1,418,0,False
uniq30878,1,418,0,False
uniq30879,1,418,0,False
uniq30880,1,418,0,False
uniq30881,1,418,0,False
uniq30882,1,418,0,False
uniq30883,1,418,0,False
uniq30884,1,418,0,False
uniq30885,1,418,0,False
uniq30886,1,429,0,False
uniq30887,1,418,0,False
uniq30888,1,418,0,False
uniq30889,1,417,0,False
uniq30890,1,339,1,False
uniq30891,1,418,0,False
uniq30892,1,418,0,False
uniq30893,1,418,1,False
uniq30894,1,418,0,False
uniq30895,1,418,0,False
uniq30896,1,418,0,False
uniq30897,1,418,0,False
uniq30898,1,418,0,False
uniq30899,1,418,0,False
uniq30900,1,418,0,False
uniq30901,1,418,0,False
uniq30902,1,418,0,False
uniq30903,1,418,0,False
uniq30904,1,421,0,False
uniq30905,1,418,0,False
uniq30906,1,418,0,False
uniq30907,1,418,0,True
uniq30908,1,418,0,False
uniq30909,1,418,0,False
uniq30910,1,417,2,False
uniq30911,1,418,0,False
uniq30912,1,418,0,False
uniq30913,1,418,0,False
uniq30914,1,418,0,False
uniq30915,1,418,0,False
uniq30916,1,418,0,False
uniq30917,1,418,0,False
uniq30918,1,418,0,False
uniq30919,1,418,0,False
uniq30920,1,418,0,False
uniq30921,1,418,0,False
uniq30922,1,418,0,False
uniq30923,1,418,0,False
uniq30924,1,418,0,False
uniq30925,1,418,0,False
uniq30926,1,418,0,False
uniq30927,1,418,0,True
uniq30928,1,418,0,False
uniq30929,1,418,0,False
uniq30930,1,418,0,False
uniq30931,1,418,0,False
uniq30932,1,418,0,False
uniq30933,1,418,0,False
uniq30934,1,412,0,False
uniq30935,1,418,0,False
uniq30936,1,418,0,False
uniq30937,1,418,0,False
uniq30938,1,419,3,False
uniq30939,1,418,0,False
uniq30940,1,418,0,False
uniq30941,1,418,0,False
uniq30942,1,418,0,False
uniq30943,1,418,0,False
uniq30944,1,418,0,False
uniq30945,1,418,1,False
uniq30946,1,418,0,False
uniq30947,1,418,0,False
uniq30948,1,418,0,False
uniq30949,1,418,0,False
uniq30950,1,418,0,False
uniq30951,1,418,0,False
uniq30952,1,418,0,False
uniq30953,1,418,0,False
uniq30954,1,418,0,False
uniq30955,1,250,0,False
uniq30956,1,418,0,False
uniq30957,1,418,0,False
uniq30958,1,418,0,False
uniq30959,1,418,0,False
uniq30960,1,418,0,False
uniq30961,1,418,0,False
uniq30962,1,418,0,False
uniq30963,1,418,0,False
uniq30964,1,418,0,False
uniq30965,1,418,0,False
uniq30966,1,418,0,False
uniq30967,1,418,0,False
uniq30968,1,418,0,False
uniq30969,1,418,0,False
uniq30970,1,418,0,False
uniq30971,1,85,0,False
uniq30972,1,171,0,False
uniq30973,1,418,0,False
uniq30974,1,418,0,False
uniq30975,1,154,2,False
uniq30976,1,418,0,False
uniq30977,1,418,0,False
uniq30978,1,417,0,False
uniq30979,1,418,0,False
uniq30980,1,418,0,False
uniq30981,1,418,0,False
uniq30982,1,418,0,False
uniq30983,1,418,0,False
uniq30984,1,418,0,False
uniq30985,1,418,0,False
uniq30986,1,418,0,False
uniq30987,1,418,0,False
uniq30988,1,418,0,False
uniq30989,1,418,0,False
uniq30990,1,145,0,False
uniq30991,1,418,0,False
uniq30992,1,418,0,False
uniq30993,1,152,2,False
uniq30994,1,418,0,False
uniq30995,1,418,0,False
uniq30996,1,418,0,False
uniq30997,1,418,0,False
uniq30998,1,418,0,False
uniq30999,1,430,0,False
uniq31000,1,418,0,False
uniq31001,1,418,0,False
uniq31002,1,418,0,False
uniq31003,1,418,0,False
uniq31004,1,418,0,False
uniq31005,1,418,0,False
uniq31006,1,418,0,False
uniq31007,1,418,0,False
uniq31008,1,418,0,False
uniq31009,1,418,0,False
uniq31010,1,418,0,False
uniq31011,1,418,0,False
uniq31012,1,427,0,False
uniq31013,1,419,0,False
uniq31014,1,418,0,False
uniq31015,1,418,0,False
uniq31016,1,418,0,False
uniq31017,1,418,0,False
uniq31018,1,418,0,False
uniq31019,1,418,0,False
uniq31020,1,418,0,False
uniq31021,1,417,3,False
uniq31022,1,418,0,False
uniq31023,1,418,0,False
uniq31024,1,417,2,False
uniq31025,1,418,0,False
uniq31026,1,418,0,False
uniq31027,1,418,0,False
uniq31028,1,418,0,False
uniq31029,1,402,2,False
uniq31030,1,418,0,False
uniq31031,1,418,0,False
uniq31032,1,418,0,False
uniq31033,1,317,0,False
uniq31034,1,418,0,False
uniq31035,1,418,0,False
uniq31036,1,418,0,False
uniq31037,1,418,0,False
uniq31038,1,418,0,False
uniq31039,1,418,0,False
uniq31040,1,418,0,False
uniq31041,1,357,0,False
uniq31042,1,418,0,True
uniq31043,1,418,0,False
uniq31044,1,418,0,False
uniq31045,1,418,0,False
uniq31046,1,418,0,False
uniq31047,1,418,0,False
uniq31048,1,418,0,False
uniq31049,1,418,0,False
uniq31050,1,418,0,False
uniq31051,1,418,0,False
uniq31052,1,418,0,False
uniq31053,1,418,0,False
uniq31054,1,144,0,False
uniq31055,1,418,0,False
uniq31056,1,418,0,False
uniq31057,1,418,0,False
uniq31058,1,418,0,False
uniq31059,1,418,0,False
uniq31060,1,418,0,False
uniq31061,1,418,0,False
uniq31062,1,418,0,False
uniq31063,1,418,0,False
uniq31064,1,418,0,False
uniq31065,1,418,0,False
uniq31066,1,418,0,False
uniq31067,1,418,0,False
uniq31068,1,418,0,False
uniq31069,1,418,0,False
uniq31070,1,418,0,False
uniq31071,1,418,0,False
uniq31072,1,418,1,False
uniq31073,1,418,0,False
uniq31074,1,418,0,False
uniq31075,1,404,1,False
uniq31076,1,418,0,False
uniq31077,1,418,0,False
uniq31078,1,378,1,False
uniq31079,1,418,0,False
uniq31080,1,418,0,False
uniq31081,1,418,0,False
uniq31082,1,417,2,False
uniq31083,1,418,0,False
uniq31084,1,418,0,False
uniq31085,1,418,0,False
uniq31086,1,418,0,False
uniq31087,1,418,0,False
uniq31088,1,418,0,False
uniq31089,1,418,0,False
uniq31090,1,418,0,False
uniq31091,1,418,1,False
uniq31092,1,418,0,False
uniq31093,1,418,0,False
uniq31094,1,418,0,False
uniq31095,1,418,0,False
uniq31096,1,418,0,False
uniq31097,1,418,0,False
uniq31098,1,152,1,False
uniq31099,1,418,0,False
uniq31100,1,418,0,False
uniq31101,1,418,0,False
uniq31102,1,418,0,False
uniq31103,1,418,0,False
uniq31104,1,418,0,False
uniq31105,1,417,0,False
uniq31106,1,418,0,False
uniq31107,1,418,0,False
uniq31108,1,418,0,False
uniq31109,1,418,0,False
uniq31110,1,433,1,False
uniq31111,1,418,0,False
uniq31112,1,418,0,False
uniq31113,1,231,2,False
uniq31114,1,418,0,False
uniq31115,1,418,0,False
uniq31116,1,418,0,False
uniq31117,1,418,0,False
uniq31118,1,418,0,False
uniq31119,1,418,0,False
uniq31120,1,418,0,False
uniq31121,1,418,0,False
uniq31122,1,418,0,False
uniq31123,1,418,0,False
uniq31124,1,418,0,False
uniq31125,1,418,0,False
uniq31126,1,418,0,False
uniq31127,1,418,0,False
uniq31128,1,126,0,False
uniq31129,1,418,0,False
uniq31130,1,418,0,False
uniq31131,1,418,0,True
uniq31132,1,418,0,False
uniq31133,1,418,0,False
uniq31134,1,418,0,False
uniq31135,1,418,0,False
uniq31136,1,418,0,False
uniq31137,1,418,0,False
uniq31138,1,418,0,False
uniq31139,1,418,0,False
uniq31140,1,418,0,False
uniq31141,1,418,0,False
uniq31142,1,418,0,False
uniq31143,1,418,0,False
uniq31144,1,418,0,False
uniq31145,1,418,0,False
uniq31146,1,418,0,False
uniq31147,1,418,0,False
uniq31148,1,418,0,False
uniq31149,1,418,0,False
uniq31150,1,418,0,False
uniq31151,1,418,0,False
uniq31152,1,418,0,False
uniq31153,1,418,0,False
uniq31154,1,418,0,False
uniq31155,1,418,0,False
uniq31156,1,418,0,False
uniq31157,1,418,0,False
uniq31158,1,419,1,False
uniq31159,1,418,0,False
uniq31160,1,418,0,False
uniq31161,1,418,0,False
uniq31162,1,418,0,False
uniq31163,1,418,0,False
uniq31164,1,418,0,False
uniq31165,1,418,0,False
uniq31166,1,412,0,False
uniq31167,1,418,0,False
uniq31168,1,419,0,False
uniq31169,1,418,0,False
uniq31170,1,418,0,False
uniq31171,1,418,0,False
uniq31172,1,415,0,False
uniq31173,1,417,0,False
uniq31174,1,241,0,False
uniq31175,1,418,1,False
uniq31176,1,418,0,False
uniq31177,1,418,0,False
uniq31178,1,418,0,False
uniq31179,1,418,0,False
uniq31180,1,404,4,False
uniq31181,1,418,0,False
uniq31182,1,411,1,False
uniq31183,1,418,0,False
uniq31184,1,418,0,False
uniq31185,1,418,0,False
uniq31186,1,418,0,False
uniq31187,1,417,0,False
uniq31188,1,418,0,False
uniq31189,1,418,0,False
uniq31190,1,418,1,False
uniq31191,1,418,0,False
uniq31192,1,418,0,False
uniq31193,1,418,0,False
uniq31194,1,182,0,False
uniq31195,1,418,0,False
uniq31196,1,418,0,False
uniq31197,1,418,0,False
